2020-06-04 15:35:17,673 ERROR [Thread-994] - System.err - at java.net.SocketInputStream.read(Unknown Source)
2020-06-04 15:35:17,673 ERROR [Thread-994] - System.err - at java.net.SocketInputStream.read(Unknown Source)
2020-06-04 15:35:17,673 ERROR [Thread-994] - System.err - at sun.nio.cs.StreamDecoder.readBytes(Unknown Source)
2020-06-04 15:35:17,673 ERROR [Thread-994] - System.err - at sun.nio.cs.StreamDecoder.implRead(Unknown Source)
2020-06-04 15:35:17,673 ERROR [Thread-994] - System.err - at sun.nio.cs.StreamDecoder.read(Unknown Source)
2020-06-04 15:35:17,673 ERROR [Thread-994] - System.err - at java.io.InputStreamReader.read(Unknown Source)
2020-06-04 15:35:17,673 ERROR [Thread-994] - System.err - at java.io.BufferedReader.fill(Unknown Source)
2020-06-04 15:35:17,673 ERROR [Thread-994] - System.err - at java.io.BufferedReader.readLine(Unknown Source)
2020-06-04 15:35:17,673 ERROR [Thread-994] - System.err - at java.io.BufferedReader.readLine(Unknown Source)
2020-06-04 15:35:17,673 ERROR [Thread-994] - System.err - at scala.tools.eclipse.scalatest.ui.ScalaTestListener.run(ScalaTestListener.scala:73)
2020-06-04 15:35:17,673 ERROR [Thread-994] - System.err - at java.lang.Thread.run(Unknown Source)
2020-06-04 15:35:51,187  WARN [Worker-104] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 15:35:51,187  WARN [Worker-104] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 15:37:04,911  WARN [Worker-104] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 15:37:04,911  WARN [Worker-104] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 15:37:11,374  WARN [Worker-94] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 15:37:11,374  WARN [Worker-94] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 15:37:14,882  WARN [Worker-108] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 15:37:14,882  WARN [Worker-108] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 15:37:58,721  WARN [Worker-94] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 15:37:58,721  WARN [Worker-94] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 15:38:14,024  WARN [Worker-94] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 15:38:14,024  WARN [Worker-94] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 15:38:31,127 ERROR [Thread-1056] - System.err - Exception in thread "Thread-1056"
2020-06-04 15:38:31,127 ERROR [Thread-1056] - System.err - java.net.SocketException: Connection reset
2020-06-04 15:38:31,127 ERROR [Thread-1056] - System.err - at java.net.SocketInputStream.read(Unknown Source)
2020-06-04 15:38:31,127 ERROR [Thread-1056] - System.err - at java.net.SocketInputStream.read(Unknown Source)
2020-06-04 15:38:31,127 ERROR [Thread-1056] - System.err - at sun.nio.cs.StreamDecoder.readBytes(Unknown Source)
2020-06-04 15:38:31,127 ERROR [Thread-1056] - System.err - at sun.nio.cs.StreamDecoder.implRead(Unknown Source)
2020-06-04 15:38:31,127 ERROR [Thread-1056] - System.err - at sun.nio.cs.StreamDecoder.read(Unknown Source)
2020-06-04 15:38:31,127 ERROR [Thread-1056] - System.err - at java.io.InputStreamReader.read(Unknown Source)
2020-06-04 15:38:31,127 ERROR [Thread-1056] - System.err - at java.io.BufferedReader.fill(Unknown Source)
2020-06-04 15:38:31,128 ERROR [Thread-1056] - System.err - at java.io.BufferedReader.readLine(Unknown Source)
2020-06-04 15:38:31,128 ERROR [Thread-1056] - System.err - at java.io.BufferedReader.readLine(Unknown Source)
2020-06-04 15:38:31,128 ERROR [Thread-1056] - System.err - at scala.tools.eclipse.scalatest.ui.ScalaTestListener.run(ScalaTestListener.scala:73)
2020-06-04 15:38:31,128 ERROR [Thread-1056] - System.err - at java.lang.Thread.run(Unknown Source)
2020-06-04 15:40:05,370  WARN [Worker-95] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 15:40:05,370  WARN [Worker-95] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 15:40:29,828  WARN [Worker-94] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 15:40:29,829  WARN [Worker-94] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 15:40:37,447  WARN [Worker-118] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 15:40:37,447  WARN [Worker-118] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 15:41:08,301  WARN [Worker-112] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 15:41:08,301  WARN [Worker-112] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 15:42:21,215  WARN [Worker-106] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 15:42:21,215  WARN [Worker-106] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 15:42:32,199  WARN [Worker-95] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 15:42:32,199  WARN [Worker-95] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 15:45:39,224  WARN [Worker-117] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 15:45:39,224  WARN [Worker-117] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 15:48:00,427  WARN [Worker-94] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 15:48:00,427  WARN [Worker-94] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 15:51:38,771  WARN [Worker-94] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 15:51:38,771  WARN [Worker-94] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 15:52:56,664  WARN [Worker-118] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 15:52:56,664  WARN [Worker-118] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 15:53:02,668  WARN [Worker-117] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 15:53:02,668  WARN [Worker-117] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 15:53:49,256  WARN [Worker-87] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 15:53:49,256  WARN [Worker-87] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 15:53:57,286  WARN [Worker-95] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 15:53:57,287  WARN [Worker-95] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 15:54:29,343 ERROR [Text Viewer Hover Presenter] - IScalaPresentationCompiler$ - Ignoring InterruptException
2020-06-04 15:54:29,344 ERROR [Text Viewer Hover Presenter] - IScalaPresentationCompiler$ - Ignoring InterruptException
2020-06-04 15:54:29,344 ERROR [Text Viewer Hover Presenter] - IScalaPresentationCompiler$ - Ignoring InterruptException
2020-06-04 15:54:53,703  WARN [Worker-112] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 15:54:53,703  WARN [Worker-112] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 15:55:02,003  WARN [Worker-108] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 15:55:02,003  WARN [Worker-108] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 15:55:27,080  WARN [Worker-108] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 15:55:27,080  WARN [Worker-108] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 15:55:32,244  WARN [Worker-116] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 15:55:32,244  WARN [Worker-116] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 15:55:45,055  WARN [Worker-115] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 15:55:45,055  WARN [Worker-115] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 15:55:53,808  WARN [Worker-117] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 15:55:53,808  WARN [Worker-117] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 15:56:17,654  WARN [Worker-95] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 15:56:17,654  WARN [Worker-95] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 15:56:59,544  WARN [Worker-94] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 15:56:59,544  WARN [Worker-94] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 15:57:14,787  WARN [Worker-112] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 15:57:14,787  WARN [Worker-112] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 15:57:40,395  WARN [Worker-94] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 15:57:40,396  WARN [Worker-94] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 15:57:50,206  WARN [Worker-112] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 15:57:50,206  WARN [Worker-112] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 16:08:47,443  WARN [Worker-117] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 16:08:47,443  WARN [Worker-117] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 16:08:50,718  WARN [Worker-115] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 16:08:50,718  WARN [Worker-115] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 16:18:22,419  WARN [Worker-112] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 16:18:22,419  WARN [Worker-112] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 16:18:31,100  WARN [Worker-94] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 16:18:31,100  WARN [Worker-94] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 16:18:51,045  WARN [Worker-112] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 16:18:51,045  WARN [Worker-112] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 16:23:40,529  WARN [Worker-115] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 16:23:40,530  WARN [Worker-115] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 16:23:57,721  WARN [Worker-115] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 16:23:57,721  WARN [Worker-115] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 16:24:38,019  WARN [Worker-123] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 16:24:38,020  WARN [Worker-123] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 16:25:25,792  WARN [Worker-123] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 16:25:25,792  WARN [Worker-123] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 16:25:27,042  WARN [Worker-112] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 16:25:27,042  WARN [Worker-112] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 16:25:47,195  WARN [Worker-116] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 16:25:47,195  WARN [Worker-116] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 16:25:50,274  WARN [Worker-123] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 16:25:50,274  WARN [Worker-123] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 16:26:13,299  WARN [Worker-94] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 16:26:13,299  WARN [Worker-94] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 16:26:38,770  WARN [Worker-124] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 16:26:38,770  WARN [Worker-124] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 16:29:00,060  WARN [main] - ScalaProject - Project 1.2 has platform default sourceLevel.
2020-06-04 16:29:00,060  WARN [main] - ScalaProject - Project 1.2 runs on platform default installation.
2020-06-04 16:31:20,404 ERROR [Thread-1646] - System.err - Exception in thread "Thread-1646"
2020-06-04 16:31:20,404 ERROR [Thread-1646] - System.err - java.net.SocketException: Connection reset
2020-06-04 16:31:20,404 ERROR [Thread-1646] - System.err - at java.net.SocketInputStream.read(Unknown Source)
2020-06-04 16:31:20,404 ERROR [Thread-1646] - System.err - at java.net.SocketInputStream.read(Unknown Source)
2020-06-04 16:31:20,404 ERROR [Thread-1646] - System.err - at sun.nio.cs.StreamDecoder.readBytes(Unknown Source)
2020-06-04 16:31:20,404 ERROR [Thread-1646] - System.err - at sun.nio.cs.StreamDecoder.implRead(Unknown Source)
2020-06-04 16:31:20,404 ERROR [Thread-1646] - System.err - at sun.nio.cs.StreamDecoder.read(Unknown Source)
2020-06-04 16:31:20,405 ERROR [Thread-1646] - System.err - at java.io.InputStreamReader.read(Unknown Source)
2020-06-04 16:31:20,405 ERROR [Thread-1646] - System.err - at java.io.BufferedReader.fill(Unknown Source)
2020-06-04 16:31:20,405 ERROR [Thread-1646] - System.err - at java.io.BufferedReader.readLine(Unknown Source)
2020-06-04 16:31:20,405 ERROR [Thread-1646] - System.err - at java.io.BufferedReader.readLine(Unknown Source)
2020-06-04 16:31:20,405 ERROR [Thread-1646] - System.err - at scala.tools.eclipse.scalatest.ui.ScalaTestListener.run(ScalaTestListener.scala:73)
2020-06-04 16:31:20,406 ERROR [Thread-1646] - System.err - at java.lang.Thread.run(Unknown Source)
2020-06-04 16:39:29,605  WARN [Worker-122] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 16:39:29,605  WARN [Worker-122] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 16:41:22,980  WARN [Worker-120] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 16:41:22,980  WARN [Worker-120] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 16:41:37,073  WARN [Worker-112] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 16:41:37,073  WARN [Worker-112] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 16:41:45,996  WARN [Worker-123] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 16:41:45,996  WARN [Worker-123] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 16:41:58,001  WARN [Worker-124] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 16:41:58,001  WARN [Worker-124] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 16:43:33,835  WARN [Worker-122] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 16:43:33,836  WARN [Worker-122] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 16:43:41,261  WARN [Worker-121] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 16:43:41,261  WARN [Worker-121] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 16:43:43,496  WARN [Worker-123] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 16:43:43,497  WARN [Worker-123] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 16:45:29,458  WARN [Worker-94] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 16:45:29,459  WARN [Worker-94] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 16:45:48,521  WARN [Worker-108] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 16:45:48,521  WARN [Worker-108] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 16:46:47,395  WARN [Worker-116] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 16:46:47,395  WARN [Worker-116] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 17:23:27,056  WARN [Worker-129] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 17:23:27,056  WARN [Worker-129] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 17:25:09,433  WARN [Worker-116] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 17:25:09,433  WARN [Worker-116] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 17:25:39,213  WARN [Worker-95] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 17:25:39,213  WARN [Worker-95] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 17:28:30,793  WARN [Worker-122] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 17:28:30,793  WARN [Worker-122] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 17:29:00,519  WARN [Worker-132] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 17:29:00,520  WARN [Worker-132] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 17:30:59,492  WARN [Worker-95] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 17:30:59,492  WARN [Worker-95] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 17:31:11,472  WARN [Worker-126] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 17:31:11,472  WARN [Worker-126] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 17:34:49,283  WARN [ModalContext] - ScalaProject - Project A1140-r1-peakFinder has platform default sourceLevel.
2020-06-04 17:34:49,283  WARN [ModalContext] - ScalaProject - Project A1140-r1-peakFinder runs on platform default installation.
2020-06-04 17:34:49,318  WARN [ModalContext] - ScalaProject - Project A1140-r1-peakFinder has platform default sourceLevel.
2020-06-04 17:34:49,318  WARN [ModalContext] - ScalaProject - Project A1140-r1-peakFinder runs on platform default installation.
2020-06-04 17:34:49,350  WARN [Worker-130] - ScalaProject - Project A1140-r1-peakFinder has platform default sourceLevel.
2020-06-04 17:34:49,351  WARN [Worker-130] - ScalaProject - Project A1140-r1-peakFinder runs on platform default installation.
2020-06-04 17:34:49,628  WARN [Worker-132] - ScalaProject - Project A1140-r1-peakFinder has platform default sourceLevel.
2020-06-04 17:34:49,628  WARN [Worker-132] - ScalaProject - Project A1140-r1-peakFinder runs on platform default installation.
2020-06-04 17:36:26,498  WARN [main] - ScalaProject - Project 1.2 has platform default sourceLevel.
2020-06-04 17:36:26,498  WARN [main] - ScalaProject - Project 1.2 runs on platform default installation.
2020-06-04 17:37:23,250  WARN [Worker-132] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 17:37:23,250  WARN [Worker-132] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 17:37:34,732  WARN [Worker-129] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 17:37:34,732  WARN [Worker-129] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 17:38:26,647  WARN [Worker-132] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 17:38:26,647  WARN [Worker-132] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 17:38:42,341 ERROR [Text Viewer Hover Presenter] - IScalaPresentationCompiler$ - Ignoring InterruptException
2020-06-04 17:38:42,341 ERROR [Text Viewer Hover Presenter] - IScalaPresentationCompiler$ - Ignoring InterruptException
2020-06-04 17:38:42,341 ERROR [Text Viewer Hover Presenter] - IScalaPresentationCompiler$ - Ignoring InterruptException
2020-06-04 17:49:43,950  WARN [Worker-128] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 17:49:43,951  WARN [Worker-128] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 17:50:02,220  WARN [Worker-129] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 17:50:02,220  WARN [Worker-129] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 20:15:59,288  WARN [main] - ScalaProject - Project A1140-r1-peakFinder has platform default sourceLevel.
2020-06-04 20:15:59,288  WARN [main] - ScalaProject - Project A1140-r1-peakFinder runs on platform default installation.
2020-06-04 22:25:14,184  WARN [Worker-134] - ScalaProject - Project A1140-r1-peakFinder has platform default sourceLevel.
2020-06-04 22:25:14,184  WARN [Worker-134] - ScalaProject - Project A1140-r1-peakFinder runs on platform default installation.
2020-06-04 22:30:27,837  WARN [Worker-144] - ScalaProject - Project A1140-r1-peakFinder has platform default sourceLevel.
2020-06-04 22:30:27,837  WARN [Worker-144] - ScalaProject - Project A1140-r1-peakFinder runs on platform default installation.
2020-06-04 22:31:48,904  WARN [Worker-153] - ScalaProject - Project A1140-r1-peakFinder has platform default sourceLevel.
2020-06-04 22:31:48,904  WARN [Worker-153] - ScalaProject - Project A1140-r1-peakFinder runs on platform default installation.
2020-06-04 22:31:59,926  WARN [Worker-126] - ScalaProject - Project A1140-r1-peakFinder has platform default sourceLevel.
2020-06-04 22:31:59,926  WARN [Worker-126] - ScalaProject - Project A1140-r1-peakFinder runs on platform default installation.
2020-06-04 22:32:05,398 ERROR [Text Viewer Hover Presenter] - IScalaPresentationCompiler$ - Ignoring InterruptException
2020-06-04 22:32:05,399 ERROR [Text Viewer Hover Presenter] - IScalaPresentationCompiler$ - Ignoring InterruptException
2020-06-04 22:32:05,399 ERROR [Text Viewer Hover Presenter] - IScalaPresentationCompiler$ - Ignoring InterruptException
2020-06-04 22:32:05,399 ERROR [Text Viewer Hover Presenter] - IScalaPresentationCompiler$ - Ignoring InterruptException
2020-06-04 22:32:05,399 ERROR [Text Viewer Hover Presenter] - IScalaPresentationCompiler$ - Ignoring InterruptException
2020-06-04 22:32:05,399 ERROR [Text Viewer Hover Presenter] - IScalaPresentationCompiler$ - Ignoring InterruptException
2020-06-04 22:32:05,399 ERROR [Text Viewer Hover Presenter] - IScalaPresentationCompiler$ - Ignoring InterruptException
2020-06-04 22:32:05,399 ERROR [Text Viewer Hover Presenter] - IScalaPresentationCompiler$ - Ignoring InterruptException
2020-06-04 22:32:05,399 ERROR [Text Viewer Hover Presenter] - IScalaPresentationCompiler$ - Ignoring InterruptException
2020-06-04 22:32:05,399 ERROR [Text Viewer Hover Presenter] - IScalaPresentationCompiler$ - Ignoring InterruptException
2020-06-04 22:32:05,400 ERROR [Text Viewer Hover Presenter] - IScalaPresentationCompiler$ - Ignoring InterruptException
2020-06-04 22:32:09,702  WARN [Worker-151] - ScalaProject - Project A1140-r1-peakFinder has platform default sourceLevel.
2020-06-04 22:32:09,702  WARN [Worker-151] - ScalaProject - Project A1140-r1-peakFinder runs on platform default installation.
2020-06-04 22:34:45,003  WARN [Worker-129] - ScalaProject - Project A1140-r1-peakFinder has platform default sourceLevel.
2020-06-04 22:34:45,003  WARN [Worker-129] - ScalaProject - Project A1140-r1-peakFinder runs on platform default installation.
2020-06-04 22:35:09,312  WARN [Worker-153] - ScalaProject - Project A1140-r1-peakFinder has platform default sourceLevel.
2020-06-04 22:35:09,312  WARN [Worker-153] - ScalaProject - Project A1140-r1-peakFinder runs on platform default installation.
2020-06-04 22:35:21,619  WARN [Worker-128] - ScalaProject - Project A1140-r1-peakFinder has platform default sourceLevel.
2020-06-04 22:35:21,619  WARN [Worker-128] - ScalaProject - Project A1140-r1-peakFinder runs on platform default installation.
2020-06-04 22:35:29,388  WARN [Worker-129] - ScalaProject - Project A1140-r1-peakFinder has platform default sourceLevel.
2020-06-04 22:35:29,388  WARN [Worker-129] - ScalaProject - Project A1140-r1-peakFinder runs on platform default installation.
2020-06-04 22:35:49,216  WARN [main] - ScalaProject - Project 1.2 has platform default sourceLevel.
2020-06-04 22:35:49,216  WARN [main] - ScalaProject - Project 1.2 runs on platform default installation.
2020-06-04 22:44:23,173  WARN [org.scalaide.ui.internal.reconciliation.ScalaReconciler] - ScalaProject - Project 1.2 has platform default sourceLevel.
2020-06-04 22:44:23,173  WARN [org.scalaide.ui.internal.reconciliation.ScalaReconciler] - ScalaProject - Project 1.2 runs on platform default installation.
2020-06-04 22:47:37,986  WARN [org.scalaide.ui.internal.reconciliation.ScalaReconciler] - ScalaProject - Project 1.2 has platform default sourceLevel.
2020-06-04 22:47:37,986  WARN [org.scalaide.ui.internal.reconciliation.ScalaReconciler] - ScalaProject - Project 1.2 runs on platform default installation.
2020-06-04 22:47:38,825  WARN [Text Viewer Hover Presenter] - ScalaProject - Project A1140-r1-binarySearch has platform default sourceLevel.
2020-06-04 22:47:38,825  WARN [Text Viewer Hover Presenter] - ScalaProject - Project A1140-r1-binarySearch runs on platform default installation.
2020-06-04 22:48:09,693  WARN [Worker-152] - ScalaProject - Project A1140-r1-peakFinder has platform default sourceLevel.
2020-06-04 22:48:09,693  WARN [Worker-152] - ScalaProject - Project A1140-r1-peakFinder runs on platform default installation.
2020-06-04 22:48:16,622  WARN [Worker-151] - ScalaProject - Project A1140-r1-peakFinder has platform default sourceLevel.
2020-06-04 22:48:16,622  WARN [Worker-151] - ScalaProject - Project A1140-r1-peakFinder runs on platform default installation.
2020-06-04 22:48:33,067  WARN [Worker-153] - ScalaProject - Project A1140-r1-peakFinder has platform default sourceLevel.
2020-06-04 22:48:33,067  WARN [Worker-153] - ScalaProject - Project A1140-r1-peakFinder runs on platform default installation.
2020-06-04 22:49:22,531  WARN [Worker-157] - ScalaProject - Project A1140-r1-peakFinder has platform default sourceLevel.
2020-06-04 22:49:22,532  WARN [Worker-157] - ScalaProject - Project A1140-r1-peakFinder runs on platform default installation.
2020-06-04 22:49:25,036  WARN [Worker-155] - ScalaProject - Project A1140-r1-peakFinder has platform default sourceLevel.
2020-06-04 22:49:25,036  WARN [Worker-155] - ScalaProject - Project A1140-r1-peakFinder runs on platform default installation.
2020-06-04 22:49:29,518  WARN [Worker-155] - ScalaProject - Project A1140-r1-peakFinder has platform default sourceLevel.
2020-06-04 22:49:29,519  WARN [Worker-155] - ScalaProject - Project A1140-r1-peakFinder runs on platform default installation.
